V1	V2	coex_TNV.tsv	ppi.tsv	coex_SPL.tsv	HP.tsv	coex_BRO.tsv	coex_GEJ.tsv	coex_SKN.tsv	coex_BRC.tsv	coex_ARG.tsv	coex_CLS.tsv	MP.tsv	coex_FIB.tsv
SPTAN1	TRIM3	0	0	1	0	0	1	0	0	0	0	0	0
SPTAN1	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	KARS	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	ELAVL1	0	0	0	0	0	0	0	0	1	0	0	0
SPTAN1	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	VCP	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	SBF1	0	0	0	0	0	0	0	0	1	0	0	0
SPTAN1	PNKP	0	0	0	1	0	0	0	0	0	0	0	0
SPTAN1	STRAP	0	0	0	0	0	0	0	0	1	0	0	0
SPTAN1	YAP1	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	SUMO2	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	PAFAH1B1	0	0	0	0	0	0	0	0	1	0	0	0
SPTAN1	MCM3AP	0	0	0	0	0	0	0	0	1	0	0	0
SPTAN1	RNF123	0	0	0	0	1	0	0	0	0	0	0	0
SPTAN1	ARFGEF2	0	0	0	1	0	0	0	0	0	0	0	0
SPTAN1	DNM2	0	0	0	0	0	0	0	0	1	0	0	0
SPTAN1	CANX	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	DHX9	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	NEFL	0	1	0	0	0	0	0	0	0	0	0	0
LITAF	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	FAM126A	0	0	0	0	0	0	0	1	0	0	0	0
LITAF	ATL3	0	0	0	0	1	0	0	0	0	0	0	0
LITAF	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	SETX	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	YARS	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	SACS	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	SPTLC1	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	GARS	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	GAN	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	PRPS1	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	LMNA	0	0	0	0	1	0	0	0	0	0	0	0
LITAF	TDP1	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	AARS	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	MTMR2	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	SLC5A7	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	SPTLC2	0	0	0	0	1	0	0	0	0	0	0	0
LITAF	SH3BP4	0	0	0	0	1	0	0	0	0	0	0	0
LITAF	HSPB3	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	KIF1B	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	KARS	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
LITAF	TFG	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
LITAF	OSTF1	0	0	0	0	0	0	0	0	0	1	0	0
LITAF	WNK1	0	0	0	0	1	0	0	0	0	0	0	0
LITAF	RAB7A	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	AIMP1	0	0	0	0	0	0	0	0	0	0	1	0
LITAF	TPM3	0	0	0	0	0	0	0	0	0	1	0	0
LITAF	DNM2	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	APTX	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	ERBIN	0	0	0	0	1	0	0	0	0	0	0	0
LITAF	NEFL	0	0	0	1	0	0	0	0	0	0	0	0
LITAF	RASSF5	0	0	0	0	0	0	0	0	0	1	0	0
LITAF	ATL1	0	0	0	1	0	0	0	0	0	0	0	0
ADCY6	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
ADCY6	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
ADCY6	RNF31	0	0	0	0	0	0	0	1	0	0	0	0
ADCY6	GBA2	0	0	0	0	0	0	1	0	1	0	0	0
ADCY6	SACS	0	0	0	0	0	0	1	0	0	0	0	0
ADCY6	NEURL4	0	0	0	0	0	0	0	1	0	0	0	0
ADCY6	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
ADCY6	COASY	0	0	0	0	0	0	0	0	0	1	0	0
ADCY6	POLG	0	0	0	0	0	0	0	1	0	1	0	0
ADCY6	SPTLC2	0	0	0	0	0	0	0	0	0	1	0	0
ADCY6	DNAJB6	0	0	0	0	0	0	0	0	1	0	0	0
ADCY6	TRIM3	0	0	1	0	0	0	1	0	0	0	0	0
ADCY6	TJAP1	0	0	0	0	0	0	0	0	1	0	0	0
ADCY6	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
ADCY6	SBF1	0	0	0	0	0	0	0	1	1	0	0	0
ADCY6	PNKP	0	0	0	0	0	0	0	0	0	1	0	0
ADCY6	TPM3	0	0	0	1	0	0	0	0	0	0	0	0
ADCY6	RNF123	0	0	0	0	0	0	0	1	0	0	0	0
ADCY6	STAT5B	0	0	0	0	0	0	0	0	0	0	0	1
ADCY6	DNM2	0	0	0	1	0	0	0	0	0	1	0	0
ADCY6	NIT1	0	0	0	0	0	0	0	0	0	1	0	0
ADCY6	SPG7	0	0	0	0	0	0	0	0	1	0	0	0
ADCY6	SPTAN1	0	0	1	0	0	0	0	0	0	0	0	0
HSPA6	GAN	0	1	0	0	0	0	0	0	0	0	0	0
HSPA6	DNAJB6	0	1	0	0	0	0	0	0	0	0	0	0
HSPA6	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
HSPA6	TAB1	0	1	0	0	0	0	0	0	0	0	0	0
HSPA6	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
ARL6IP1	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	GLB1	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	SGPL1	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	CAPZA2	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	GNB4	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	AFG3L2	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	CNST	0	0	0	0	0	0	0	0	1	0	0	0
ARL6IP1	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	SETX	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	GNS	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	DARS2	0	0	0	1	0	0	0	0	0	0	0	1
ARL6IP1	SACS	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	SPTLC1	0	0	0	0	0	0	0	0	0	1	0	0
ARL6IP1	GAN	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	ATP6AP1	0	0	0	0	0	0	0	0	0	1	0	0
ARL6IP1	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	COASY	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	AIFM1	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
ARL6IP1	TDP1	0	0	0	1	0	0	0	0	0	0	0	1
ARL6IP1	SLC5A7	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	SPTLC2	0	0	0	0	0	0	0	0	0	1	0	0
ARL6IP1	HSPB3	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	SOD1	0	0	0	0	0	0	1	0	0	0	0	1
ARL6IP1	KARS	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
ARL6IP1	TFG	0	0	0	1	0	0	0	0	0	1	0	0
ARL6IP1	RNF4	0	1	0	0	0	0	0	0	0	0	0	0
ARL6IP1	SUCLA2	0	1	0	0	0	0	0	0	0	0	0	0
ARL6IP1	RAB7A	0	0	1	1	0	0	0	0	0	0	0	0
ARL6IP1	VCP	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	FXN	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	PNKP	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	VRK1	0	0	0	0	0	0	0	0	0	0	0	1
ARL6IP1	RTN4	0	1	1	0	0	0	0	0	0	0	0	0
ARL6IP1	CALM1	0	0	0	0	0	0	0	0	0	0	0	1
ARL6IP1	SPG21	0	1	0	1	0	0	0	0	0	0	0	0
ARL6IP1	EGFR	0	0	0	0	0	0	0	0	1	0	0	0
ARL6IP1	SUMO2	0	0	0	0	0	0	0	0	0	0	0	1
ARL6IP1	YWHAQ	0	0	1	0	0	0	0	0	0	0	0	1
ARL6IP1	TPM3	0	0	0	0	0	0	0	0	0	0	0	1
ARL6IP1	CANX	0	0	1	0	0	0	1	0	0	0	0	0
ARL6IP1	PIK3CB	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP1	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
ARL6IP1	CCNDBP1	0	0	0	0	0	1	0	0	0	1	0	0
ARL6IP1	SPG7	0	0	0	1	0	0	0	0	0	0	0	0
ARL6IP1	ARL6IP1	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	SARS1	0	0	0	0	0	0	0	0	0	1	0	0
HNRNPF	ATL3	0	0	0	0	1	0	0	0	0	0	0	0
HNRNPF	IARS2	0	0	1	0	0	0	0	0	0	0	0	0
HNRNPF	AFG3L2	0	0	0	0	0	0	1	0	0	0	0	0
HNRNPF	RNF31	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	HARS	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	GAN	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	CDC73	0	1	0	0	0	0	0	0	1	0	0	0
HNRNPF	GOT2	0	0	1	0	0	0	0	0	0	0	0	0
HNRNPF	COASY	0	0	0	0	0	0	0	0	0	0	0	1
HNRNPF	AIFM1	0	0	1	0	0	0	0	0	0	0	0	0
HNRNPF	LMNA	0	0	0	0	1	0	0	0	0	0	0	0
HNRNPF	SH3BP4	0	0	0	0	1	0	0	0	0	0	0	0
HNRNPF	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	TFG	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	OSTF1	0	0	0	0	0	0	1	0	0	0	0	0
HNRNPF	RNF4	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	SUCLA2	0	0	1	0	0	0	0	0	0	0	0	0
HNRNPF	ACLY	0	0	1	0	0	0	0	0	0	0	0	0
HNRNPF	YAP1	0	1	0	0	0	0	1	0	0	0	0	0
HNRNPF	EGFR	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	SUMO2	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	YWHAQ	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	TPM3	0	0	0	0	0	0	0	0	1	0	0	0
HNRNPF	RNF123	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	HNRNPL	0	1	0	0	0	0	1	0	0	0	0	0
HNRNPF	DNM2	0	0	0	0	1	0	0	0	0	0	0	0
HNRNPF	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	DHX9	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	SUMO1	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPF	SMARCD1	0	0	0	0	0	0	0	0	0	0	0	1
HNRNPF	PINX1	0	0	0	0	0	0	0	0	0	0	0	1
HNRNPF	ARL6IP1	0	0	1	0	0	0	0	0	0	0	0	0
MAP1A	SPG11	0	0	0	0	0	0	0	0	0	0	1	0
MAP1A	ACO2	0	0	0	0	0	0	0	1	0	0	0	0
MAP1A	SACS	0	0	0	0	0	0	0	0	0	0	1	0
MAP1A	NXF1	0	1	0	0	0	0	0	0	0	0	0	0
MAP1A	CALM1	0	0	0	0	1	0	0	0	1	0	0	0
MAP1A	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
HGSNAT	NAGLU	0	0	1	1	0	0	0	1	0	0	0	0
HGSNAT	GBA2	0	0	0	0	0	0	0	0	1	0	0	0
HGSNAT	GNS	0	0	0	1	0	0	0	0	0	0	0	0
HGSNAT	MFN1	0	0	0	0	0	0	0	1	0	1	0	0
HGSNAT	FBXO38	0	0	0	0	0	0	0	0	0	0	0	1
HGSNAT	TRIM3	0	0	0	0	0	1	0	0	0	0	0	0
HGSNAT	SBF1	0	0	0	0	0	0	0	0	1	0	0	0
HGSNAT	TAB1	0	0	0	0	0	0	0	1	0	0	0	0
HGSNAT	MCM3AP	0	0	0	0	0	0	1	0	0	0	0	0
HGSNAT	STAT5B	0	0	0	0	0	0	0	0	0	0	0	1
HGSNAT	ADCY6	0	0	0	0	0	0	0	0	1	0	0	1
FLVCR1	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
FLVCR1	FAM126A	0	0	0	0	0	1	0	0	0	0	0	0
FLVCR1	FNDC3A	0	0	0	0	1	0	0	0	0	0	0	0
FLVCR1	CIAPIN1	0	0	0	0	0	0	0	0	1	0	0	0
FLVCR1	DCAF8	0	0	1	0	0	0	0	0	0	0	0	0
FLVCR1	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
FLVCR1	SACS	0	0	0	1	0	0	0	0	0	0	0	0
FLVCR1	MFN1	0	0	1	0	0	0	0	0	0	0	0	0
FLVCR1	PRPS1	0	0	0	1	0	0	0	0	0	0	0	0
FLVCR1	FXN	0	0	0	1	0	0	0	0	0	0	0	0
FLVCR1	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
FLVCR1	SPG7	0	0	0	1	0	1	0	0	0	1	0	0
MOV10	ALDH3A2	0	0	0	0	0	0	1	0	0	0	0	0
MOV10	POLR3B	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	SDHA	0	0	0	0	0	0	0	0	0	0	0	1
MOV10	MPV17	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	SIGMAR1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	SURF1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	ZNF839	0	0	0	0	0	0	1	0	0	0	0	0
MOV10	OCIAD1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	HARS	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	YARS	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	ATP6AP1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	TDP1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	AARS	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	DES	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	FBXO38	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	SH3BP4	0	0	0	0	0	0	0	1	0	0	0	0
MOV10	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	ECE1	0	0	0	0	1	0	0	1	0	0	0	0
MOV10	TAB1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	STRAP	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	CALM1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	YAP1	0	1	0	0	0	0	0	1	0	0	0	0
MOV10	SPG21	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	TPM3	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	RNF123	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	NTRK1	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	DHX9	0	1	0	0	0	0	0	0	0	0	0	0
MOV10	SMARCD1	0	0	0	0	0	0	0	0	1	0	0	0
MOV10	FLVCR1	0	0	0	0	0	1	0	0	0	0	0	0
RABGAP1L	SPG11	0	0	0	0	0	0	0	0	0	0	0	1
RABGAP1L	GLB1	0	0	0	0	0	0	0	0	0	0	0	1
RABGAP1L	SGPL1	0	0	0	0	0	0	0	0	1	0	0	0
RABGAP1L	CNST	0	0	0	0	0	0	0	1	0	0	0	0
RABGAP1L	PARN	0	0	0	0	0	0	1	0	0	0	0	0
RABGAP1L	OCIAD1	0	0	0	0	0	0	0	0	0	1	0	0
RABGAP1L	GNS	0	0	0	0	0	0	0	0	0	0	0	1
RABGAP1L	SRPK2	0	0	0	0	1	0	0	0	0	0	0	0
RABGAP1L	SPAST	0	0	0	0	0	0	0	0	0	0	0	1
RABGAP1L	HEXA	0	0	0	0	0	0	0	0	0	1	0	0
RABGAP1L	NXF1	0	1	0	0	0	0	0	0	0	0	0	0
RABGAP1L	VRK1	0	0	0	0	1	0	0	0	0	0	0	0
RABGAP1L	CALM1	0	0	0	0	0	0	0	0	1	0	0	0
RABGAP1L	TRIM24	0	0	0	0	0	0	1	0	0	0	0	0
RABGAP1L	NIT1	0	0	0	0	0	0	0	0	0	0	0	1
RABGAP1L	ATL1	0	0	0	0	0	0	1	0	0	0	0	0
APP	HSCB	0	1	0	0	0	0	0	0	0	0	0	0
APP	ATL3	0	1	0	0	0	0	0	0	0	0	0	0
APP	IARS2	0	1	0	0	0	0	0	0	0	0	0	0
APP	FNDC3A	0	1	0	0	0	0	0	0	0	0	0	0
APP	C19orf12	0	1	0	0	0	0	0	0	0	0	0	0
APP	SDHA	0	0	0	0	0	0	1	0	0	0	0	0
APP	AFG3L2	0	1	0	0	0	0	0	0	0	0	0	0
APP	RETREG1	0	1	0	0	1	0	0	0	0	0	0	0
APP	PSAT1	0	1	0	0	0	0	0	0	0	0	0	0
APP	ZNF839	0	1	0	0	0	0	0	0	0	0	0	0
APP	CWC15	0	1	0	0	0	0	0	0	0	0	0	0
APP	GBA2	0	1	0	0	0	0	0	0	0	0	0	0
APP	ACO2	0	1	0	0	0	0	0	0	0	0	0	0
APP	SRPK2	0	1	0	0	0	0	0	1	0	0	0	0
APP	SPTLC1	0	0	0	0	0	0	0	0	0	1	0	0
APP	CDC73	0	0	0	0	0	0	0	0	1	0	0	0
APP	ATP6AP1	0	0	0	0	0	0	0	0	0	1	0	1
APP	COASY	0	1	0	0	0	0	0	0	0	0	0	0
APP	MTMR2	0	0	0	0	1	0	0	0	0	0	0	0
APP	FBXO38	0	1	0	0	0	0	0	0	0	0	0	0
APP	SPTLC2	0	0	0	0	0	0	0	0	1	0	0	0
APP	SH3BP4	0	0	1	0	0	0	0	0	0	0	0	0
APP	DNAJB6	0	1	0	0	0	0	0	0	0	0	0	0
APP	TGOLN2	0	1	0	0	0	0	0	0	0	0	0	0
APP	SEPT9	0	1	0	0	0	0	0	0	0	0	0	0
APP	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
APP	KIF1B	0	1	0	0	0	0	0	0	0	0	0	0
APP	EIF2B2	0	1	0	0	0	0	0	0	0	0	0	0
APP	TRIM25	0	1	0	0	0	0	0	0	0	0	0	0
APP	OSTF1	0	1	0	0	0	0	0	0	0	0	0	0
APP	WNK1	0	0	0	0	0	0	0	0	1	0	0	0
APP	VCP	0	1	0	0	0	0	0	0	0	0	0	0
APP	ACLY	0	1	0	0	0	0	0	0	0	0	0	0
APP	PNKP	0	1	0	0	0	0	0	0	0	0	0	0
APP	RTN4	0	0	1	0	1	0	0	0	0	0	0	0
APP	MYCBP2	0	0	0	0	0	0	0	0	1	0	0	0
APP	YAP1	0	0	1	0	0	0	0	0	1	0	0	0
APP	EGFR	0	1	0	0	0	0	0	0	1	0	0	0
APP	AIMP1	0	1	0	0	0	0	0	0	0	0	0	0
APP	GTPBP1	0	1	0	0	0	0	0	0	0	0	0	0
APP	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
APP	STAT5B	0	1	0	0	0	0	0	0	0	0	0	0
APP	DNM2	0	1	0	0	0	0	0	0	0	0	0	0
APP	CANX	0	0	0	0	0	0	1	1	0	0	0	0
APP	YWHAG	0	1	0	0	0	0	0	1	0	0	0	0
APP	YWHAZ	0	1	0	0	0	0	0	0	0	0	0	0
APP	EP300	0	0	0	0	0	0	0	0	1	0	0	0
APP	SUMO1	0	1	0	0	0	0	0	0	0	0	0	0
APP	NEFL	0	1	0	0	0	0	0	0	0	0	0	0
APP	PINX1	0	1	0	0	0	0	0	0	0	0	0	0
APP	SPTAN1	0	1	0	0	0	0	0	0	0	0	0	0
APP	ARL6IP1	0	0	0	0	0	0	0	0	0	1	0	0
APP	APP	0	1	0	0	0	0	0	0	0	0	0	0
SLC12A6	SPG11	0	0	1	0	0	0	0	0	0	1	0	0
SLC12A6	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A6	LACC1	0	0	0	0	0	0	0	0	1	0	0	0
SLC12A6	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A6	ACO2	0	0	0	0	0	0	0	0	1	0	0	0
SLC12A6	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A6	SPTLC1	0	0	0	0	1	0	0	0	0	0	0	0
SLC12A6	ATP6AP1	0	0	0	0	0	0	0	0	0	1	0	0
SLC12A6	MTMR2	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A6	FBXO38	0	0	1	0	0	0	0	0	0	0	0	0
SLC12A6	SPTLC2	0	0	0	0	0	0	0	0	0	1	0	0
SLC12A6	TGOLN2	0	1	0	0	1	0	0	0	0	0	0	0
SLC12A6	KIF1B	0	0	1	0	0	0	0	0	0	0	0	0
SLC12A6	TRIM25	0	0	1	0	0	0	0	0	0	0	0	0
SLC12A6	HEXA	0	0	0	0	0	0	0	0	1	1	0	0
SLC12A6	PNKP	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A6	MED23	0	0	0	0	0	0	0	0	0	1	0	0
SLC12A6	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
SLC12A6	STAT5B	0	0	1	0	0	0	0	0	0	0	0	0
SLC12A6	CCNDBP1	0	0	0	0	0	0	1	0	0	1	0	0
SLC12A6	EP300	0	0	0	0	0	0	1	0	0	0	0	0
SLC12A6	NEFL	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	JPH1	0	0	0	0	0	0	0	0	0	0	1	0
FLNC	RNF31	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	DYNC1H1	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	MFN1	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	CDC73	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	DES	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	SLC5A7	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	FBXO38	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	SH3BP4	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	DNAJB6	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	HSPB3	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	ESR2	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	TFG	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	WNK1	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	RNF4	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	HNRNPU	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	CALM1	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	YWHAQ	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	ARFGEF2	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	DNM2	0	0	0	1	0	0	0	0	0	0	0	0
FLNC	RASSF5	0	1	0	0	0	0	0	0	0	0	0	0
FLNC	LITAF	0	0	0	0	1	0	0	0	0	0	0	0
FLNC	FLNC	0	1	0	0	0	0	0	0	0	0	0	0
HACE1	SPG11	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	FAM126A	0	0	1	0	0	0	0	0	0	0	0	0
HACE1	ATL3	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	FNDC3A	0	0	0	0	0	0	1	0	0	0	0	0
HACE1	ERLIN2	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	ALS2	0	0	0	0	0	1	0	0	0	1	0	0
HACE1	HERC2	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	FIG4	0	0	0	0	0	0	0	0	0	0	0	1
HACE1	SRPK2	0	0	0	0	1	0	0	0	0	0	0	0
HACE1	SPTLC1	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	SPAST	0	0	0	0	0	0	0	0	0	0	0	1
HACE1	FBXO38	0	0	0	0	0	0	0	0	0	0	0	1
HACE1	HEXA	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	MCM3AP	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	ARFGEF2	0	0	0	0	1	0	0	0	0	0	0	0
HACE1	PIK3CB	0	0	0	0	1	0	0	0	0	0	0	0
HACE1	RABGAP1L	0	0	0	0	0	0	0	0	0	0	0	1
HACE1	SLC12A6	0	0	0	0	0	0	0	0	1	0	0	0
HACE1	HACE1	0	1	0	0	0	0	0	0	0	0	0	0
TAFA5	HNRNPL	0	1	0	0	0	0	0	0	0	0	0	0
ZDHHC9	SIGMAR1	0	0	1	0	0	0	0	0	0	0	0	0
ZDHHC9	SPTLC2	0	0	0	0	1	0	0	1	0	0	0	0
ZDHHC9	SH3BP4	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC9	SOD1	0	0	1	0	0	0	0	0	0	0	0	0
ZDHHC9	TJAP1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC9	WNK1	0	0	0	0	1	0	0	1	0	0	0	0
ZDHHC9	YAP1	0	0	1	0	0	0	0	0	0	0	0	0
ZDHHC9	TPM3	0	0	0	0	0	1	0	0	0	0	0	0
ZDHHC9	PSAP	0	0	0	0	0	0	0	0	0	0	0	1
ZDHHC9	DNM2	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC9	EP300	0	0	0	1	0	0	0	0	0	0	0	0
ZDHHC9	LITAF	0	0	0	0	1	1	0	0	0	1	0	0
ARHGAP19	ATL3	0	0	0	0	1	0	0	0	0	0	0	0
ARHGAP19	SPTLC2	0	0	1	0	0	0	0	0	0	0	0	1
ARHGAP19	SH3BP4	0	0	0	0	1	0	0	0	0	0	0	0
ARHGAP19	ELAVL1	0	1	0	0	0	0	0	0	0	0	0	0
