V1	V2	MP.tsv	ppi.tsv	coex_HRV.tsv	coex_ATT.tsv	coex_STM.tsv	HP.tsv	drugs_KEGG.tsv	coex_CLT.tsv	coex_HRA.tsv	coex_ATA.tsv	coex_EMC.tsv	co-essential.tsv	coex_ARG.tsv	coex_KDN.tsv	coex_ADS.tsv	coex_VGN.tsv	coex_GEJ.tsv	coex_ITI.tsv	coex_WBL.tsv	coex_BRB.tsv	coex_THY.tsv
PKP2	JUP	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	TTN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	SCN5A	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	TPM1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	RBM20	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	FHOD3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
PKP2	DSC2	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	NEXN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	SDHA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CTNNA3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	KCNE3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	TRDN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	KCNE2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	SGCD	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	MIB1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	MYH6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	MYOZ2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	NPPA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	PKP2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJA5	HACD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	CASQ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	CACNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	CAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	JPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	PLN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	ILK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	FLNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	TPM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	NEXN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GJA5	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MYL2	TECRL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	HACD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	MYL4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	MYL3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	MYPN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	SCN5A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	NEXN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	LMOD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	CTNNA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	CRYAB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYL2	TNNT2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	TRDN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYL2	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYL2	MYH6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL2	MYOZ2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	CASQ2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNJ5	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	HCN4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNJ5	AKAP9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCNA5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCNA5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	SCN5A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	SCN5A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	SGCD	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	KCNJ5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ2	KLHL24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ2	FLNA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ2	DSC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KCNJ2	KCNE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CSRP3	TECRL	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CSRP3	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	ACTC1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	ACTN2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
CSRP3	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	TNNC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYPN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	TTN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	SCN5A	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	ANKRD1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CSRP3	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	NEXN	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	LMOD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	CTNNA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	CRYAB	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
CSRP3	TCAP	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	TNNT2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	TRDN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CSRP3	SGCD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYH6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYOZ2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	MYL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	CSRP3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAA	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAA	TCAP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAA	MYOZ2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	HACD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	CASQ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNE1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	PRDM16	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNQ1	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	DSP	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNQ1	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCND3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	DSG2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNQ1	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	TNNC1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	CALM1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	AKAP9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNA5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNA5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	TTN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	SCN5A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	SCN5A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	TPM1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	FHOD3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	DSC2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
KCNQ1	SDHA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	TCAP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNE3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
KCNQ1	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	TNNT2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNE2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	SGCD	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	MYOZ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	KCNJ5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	GAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KCNQ1	KCNQ1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	ACTC1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	ACTN2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	HCN4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	JPH2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	TNNC1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	RYR2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	TTN	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	SCN5A	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	RBM20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	FHOD3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	NEXN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	CTNNA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	TCAP	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	TNNT2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	TRDN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	SGCD	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	MYH6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	MYOZ2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	MYL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	CSRP3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	GAA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYL3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYH7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	PSEN1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	ACTC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	ACTN2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TNNC1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYPN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TTN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	NEXN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	LMOD2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TCAP	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TNNT2	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1
TNNI3	TRDN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	SGCD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYH6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYOZ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	NPPA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	MYL2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	CSRP3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	CAV3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	TNNI3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TECRL	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MYL3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	SCN1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYBPC3	MYH7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	ACTC1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	ACTN2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	HCN4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	JPH2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TNNC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MYPN	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	RYR2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TTN	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	SCN5A	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	DOLK	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	RBM20	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	FHOD3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	NEXN	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	LMOD2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	CTNNA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TCAP	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	TNNT2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MYBPC3	TRDN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	FLNC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	SGCD	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MIB1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC3	MYH6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
