V1	V2	coex_BRO.tsv	HP.tsv	coex_THY.tsv	ppi.tsv	coex_BRB.tsv	coex_LCL.tsv	coex_HRA.tsv	coex_WBL.tsv	coex_LNG.tsv	coex_ARG.tsv	coex_PIT.tsv	coex_MSG.tsv
DOCK8	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	CORO1A	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	ATM	0	0	1	0	0	0	0	0	0	0	0	0
DOCK8	KDM6A	0	0	0	0	0	0	0	1	0	0	0	0
DOCK8	LIMD2	0	0	1	0	0	0	0	0	0	0	0	0
DOCK8	DIAPH1	0	0	0	0	0	1	0	0	0	0	0	0
DOCK8	CNOT1	0	0	0	0	0	0	0	1	0	0	0	0
DOCK8	ARPC1B	1	0	0	0	0	0	0	0	0	0	0	0
DOCK8	BICRAL	0	0	0	0	0	0	0	1	0	0	0	0
DOCK8	BCL11B	0	0	1	0	0	0	0	0	0	0	0	0
DOCK8	PREX1	0	0	0	0	0	0	0	0	0	0	0	1
DOCK8	TNFRSF10B	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	USP4	0	0	0	0	0	0	0	1	0	0	0	0
DOCK8	WIPF1	0	1	1	0	0	0	0	0	0	0	0	0
DOCK8	IL10RA	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	NFKB1	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	PALD1	1	0	0	0	0	0	0	0	0	0	0	1
TGFBR1	EXT2	0	0	0	0	0	0	0	0	0	0	0	1
TGFBR1	MBD5	0	0	0	0	0	1	0	0	0	0	0	0
TGFBR1	NSMCE3	0	0	0	0	0	0	0	0	0	0	0	1
TGFBR1	KCTD10	0	0	0	0	0	0	0	0	1	0	0	0
TGFBR1	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
TGFBR1	BRAF	0	0	0	0	0	0	0	0	0	1	0	0
TGFBR1	ATP7A	0	0	0	0	0	0	0	1	0	0	0	0
TGFBR1	TGFBR2	0	1	0	1	0	0	0	0	0	0	0	0
TGFBR1	BACH1	1	0	0	0	1	0	0	1	0	0	0	0
TGFBR1	PIK3R1	0	0	0	1	0	0	0	0	0	0	0	0
TGFBR1	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
TGFBR1	ARPC1B	1	0	0	0	0	0	0	0	0	0	0	0
TGFBR1	TNFRSF10B	0	0	0	0	0	1	0	0	0	0	0	0
TGFBR1	USP4	0	0	0	1	0	0	0	0	0	0	0	0
TGFBR1	NR3C1	0	0	1	0	0	0	0	0	0	0	0	0
TGFBR1	WIPF1	0	0	0	0	0	0	1	0	0	0	0	0
TGFBR1	ERBIN	0	0	0	0	0	0	0	1	0	0	0	0
TGFBR1	IL10RA	1	0	0	0	0	0	0	0	0	0	0	0
TGFBR1	PALD1	1	0	0	0	0	0	0	0	0	0	0	0
TGFBR1	NBN	0	0	0	0	0	1	0	0	0	0	0	0
TGFBR1	DOCK8	1	0	0	0	0	0	0	0	0	0	0	0
MIER2	POP4	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	HNRNPL	0	0	0	0	0	0	0	0	0	0	1	1
MIER2	ILF3	0	0	0	0	0	0	0	0	0	0	1	1
MIER2	SIN3A	0	0	0	1	0	0	0	0	0	0	0	0
MIER2	IKBKG	0	0	0	0	0	0	1	0	0	0	0	1
MIER2	TRIM52	0	0	0	0	0	0	0	0	0	1	0	0
MIER2	PFAS	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	CTBP2	0	0	0	0	0	0	0	0	0	1	0	0
MIER2	STAT5B	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	STAT6	0	0	0	0	0	0	0	0	0	0	0	1
MIER2	HDGFL2	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	TNIP2	0	0	0	0	0	0	1	0	0	0	0	1
MIER2	STAT3	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	OTUD4	0	0	0	0	0	0	0	0	0	1	0	0
MIER2	SELENON	0	0	0	0	0	0	1	0	0	0	0	0
MIER2	DNMT1	0	0	0	0	0	0	0	0	0	0	1	1
MIER2	E2F5	0	0	0	0	0	0	0	0	0	1	0	0
MIER2	TEX2	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	PHF21A	0	0	0	0	0	0	0	0	0	0	0	1
MIER2	CALCOCO2	0	0	0	0	0	0	0	0	0	0	1	0
MIER2	RBCK1	0	0	0	0	1	0	0	0	0	0	0	0
MIER2	TNFRSF10B	0	0	0	0	0	0	0	0	0	1	0	0
MIER2	USP4	0	0	0	0	0	0	0	0	0	0	0	1
MIER2	CBL	0	0	0	0	0	0	0	0	0	0	0	1
RNF31	HNRNPL	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	SIN3A	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	IKBKG	0	0	0	1	0	0	1	0	0	0	0	0
RNF31	SKIV2L	0	0	0	0	0	1	0	0	0	0	0	0
RNF31	ERCC6L2	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	USP49	0	0	0	0	0	0	0	0	0	1	1	0
RNF31	CARD11	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	TRIM52	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	MCMBP	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	LRCH3	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	IRF7	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	SP140L	0	0	0	0	0	0	0	0	0	0	0	1
RNF31	PFAS	0	0	1	0	0	0	1	0	0	0	0	0
RNF31	PRPF8	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	STAT5B	0	0	0	0	0	0	0	0	0	1	0	0
RNF31	KCTD10	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	SETD5	0	0	0	0	0	0	0	0	0	0	0	1
RNF31	NSD1	0	0	0	0	0	1	0	0	0	0	0	0
RNF31	MCM7	0	0	0	0	0	0	0	0	0	1	0	0
RNF31	STIM1	0	0	0	0	0	0	0	1	0	0	0	0
RNF31	PCF11	0	0	0	0	0	0	0	0	0	0	1	0
RNF31	OTUD4	0	0	0	1	0	0	0	0	0	0	1	0
RNF31	KMT2A	0	0	0	0	0	0	0	0	0	0	0	1
RNF31	MYSM1	0	0	0	0	0	0	0	0	0	0	0	1
RNF31	DNMT1	0	0	0	0	0	0	1	0	1	0	0	0
RNF31	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	UBR4	1	0	0	0	0	0	0	0	0	0	0	0
RNF31	RBCK1	0	0	0	1	0	0	0	0	0	0	0	0
RNF31	GGA2	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	POP4	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	HNRNPL	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	ILF3	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	TBX1	0	0	0	0	0	0	0	0	0	0	0	1
DMPK	ATRX	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	KIAA0895L	0	0	0	0	0	0	0	0	1	0	0	0
DMPK	PFAS	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	STAT5B	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	HDGFL2	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	RECQL4	0	0	1	0	0	0	0	0	0	0	0	0
DMPK	DNMT1	0	0	0	0	0	0	0	0	0	0	1	0
DMPK	RBCK1	1	0	0	0	1	0	0	0	0	0	0	0
DMPK	MIER2	1	0	0	0	0	0	0	0	0	0	1	0
IKBKB	SMARCAL1	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	ZAP70	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	CYP26C1	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	IL21R	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	CYP2C19	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	CD19	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	KHDC3L	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	SIN3A	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	CD3G	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	CD79B	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	CR2	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	CASP8	0	1	0	1	0	0	0	0	0	0	0	0
IKBKB	ATRX	0	0	0	0	0	1	0	0	0	0	0	0
IKBKB	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
IKBKB	ERCC6L2	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	USP49	0	0	0	0	0	0	0	0	0	1	1	0
IKBKB	ZNF783	0	0	1	0	0	0	1	0	0	0	0	0
IKBKB	PHACTR4	1	0	0	0	1	0	0	0	0	0	0	0
IKBKB	CARD11	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	TRIM52	0	0	0	0	0	1	0	0	0	0	1	0
IKBKB	MCMBP	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	IRF7	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	TARSL2	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	PRKX	0	0	0	0	0	0	1	0	0	0	0	0
IKBKB	PRPF8	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	CTBP2	0	0	0	0	0	0	1	0	0	0	0	0
IKBKB	STAT5B	0	0	0	0	0	1	1	0	0	1	0	0
IKBKB	AFF1	1	0	0	0	0	0	0	0	0	0	0	0
IKBKB	KCTD10	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	HDGFL2	0	0	0	0	0	0	0	0	0	1	0	1
IKBKB	TNIP2	0	0	0	1	0	0	0	0	0	0	0	1
IKBKB	STAT3	0	0	0	1	0	0	0	0	0	0	0	0
IKBKB	MCM7	0	0	0	0	0	0	1	0	0	1	0	1
IKBKB	STIM1	0	0	0	0	0	0	1	0	0	0	0	0
IKBKB	PCF11	0	0	1	0	0	0	0	0	0	0	1	0
IKBKB	PRKCD	0	1	0	1	0	0	0	0	0	0	0	0
IKBKB	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	SGPL1	1	0	0	0	0	0	1	0	0	0	0	0
IKBKB	OTUD4	0	0	0	0	0	0	0	0	0	0	1	1
IKBKB	CORO1A	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	TERF1	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	PIK3R1	0	1	0	0	0	0	0	0	0	0	0	0
IKBKB	E2F5	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	TP53	0	0	0	1	0	0	0	0	0	1	0	0
IKBKB	PHF21A	1	0	1	0	0	0	0	0	0	0	0	1
IKBKB	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
IKBKB	RBCK1	1	0	0	0	0	0	0	0	0	0	0	0
IKBKB	CLASP1	0	0	0	0	0	0	0	0	0	0	0	1
IKBKB	USP4	0	0	0	1	0	0	0	0	0	0	1	0
IKBKB	NFE2L2	0	0	0	0	0	0	0	0	0	0	1	0
IKBKB	NFKB1	1	0	0	1	0	0	0	0	0	0	0	0
IKBKB	TGFBR1	0	0	0	1	0	0	0	0	0	0	0	0
IKBKB	MIER2	0	0	0	0	0	0	0	0	0	0	0	1
PARP4	SMARCAL1	0	0	0	0	0	1	0	0	0	0	0	0
PARP4	EXT2	0	0	0	0	0	0	0	0	0	0	1	0
PARP4	XRCC4	0	0	0	0	0	0	0	0	0	1	0	0
PARP4	ATRX	0	0	0	0	0	0	0	0	0	1	0	0
PARP4	TTC37	0	0	0	0	0	0	1	0	0	1	0	0
PARP4	FAT4	0	0	0	0	1	0	0	0	0	0	0	0
PARP4	EPG5	0	0	0	0	0	0	0	0	0	0	0	1
PARP4	PHACTR4	1	0	0	0	0	0	0	0	0	0	1	0
PARP4	SP140L	1	0	0	0	0	0	0	0	0	0	0	0
PARP4	AFF1	0	0	0	0	1	0	0	0	0	1	1	0
PARP4	STAT6	0	0	0	0	0	0	0	0	0	0	0	1
PARP4	ATF7IP	0	0	0	0	0	0	1	0	0	1	0	0
PARP4	CHD7	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
PARP4	NSD1	0	0	0	0	0	1	1	0	0	0	0	0
PARP4	PRKCD	0	0	0	0	0	0	0	1	0	0	0	0
PARP4	ATP7A	0	0	0	0	0	0	0	0	0	1	0	0
PARP4	IL6R	0	0	0	0	0	0	0	1	0	0	0	0
PARP4	BACH1	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	TP53	0	0	0	0	0	0	0	0	0	0	0	1
PARP4	PMS2	0	0	0	0	0	1	0	0	0	1	0	0
PARP4	TRIM25	0	0	0	0	0	1	0	0	0	0	0	0
PARP4	CALCOCO2	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	DIAPH1	0	0	0	0	0	1	0	0	0	0	0	0
PARP4	SP110	1	0	0	0	0	0	0	0	0	0	1	0
PARP4	IL6ST	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	CNOT1	0	0	0	0	0	1	0	0	0	1	0	0
PARP4	ARPC1B	0	0	0	0	0	0	0	0	0	0	0	1
PARP4	CLASP1	0	0	0	0	0	0	1	0	0	0	0	0
PARP4	PREX1	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	MSH3	0	0	0	0	0	0	0	0	0	1	0	0
PARP4	SMC4	1	0	0	0	0	0	0	0	0	0	0	0
PARP4	RHOU	1	0	0	0	0	0	0	0	0	0	0	0
PARP4	NFE2L2	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	WIPF1	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	CBL	0	0	0	0	0	0	0	1	0	0	0	0
PARP4	ERBIN	1	0	0	0	1	0	0	0	0	0	0	0
PARP4	MSH2	0	0	0	0	0	0	1	0	0	1	0	1
PARP4	NBN	0	0	0	0	0	0	0	0	0	0	1	0
PARP4	DOCK8	0	0	0	0	0	1	0	0	0	0	0	0
ELF4	MCM10	0	0	0	0	0	0	0	0	0	0	0	1
ELF4	HNRNPL	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	ILF3	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	RNF168	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	SIN3A	0	0	0	0	0	1	0	0	0	0	0	0
ELF4	CASP8	0	0	1	0	0	0	0	0	0	0	0	0
ELF4	IKBKG	0	0	0	0	0	0	0	1	0	0	0	0
ELF4	PNP	0	0	0	0	0	0	0	0	0	0	0	1
ELF4	IRF7	1	0	0	0	0	0	0	0	0	0	0	0
ELF4	SP140L	1	0	0	0	1	0	0	0	0	0	0	0
ELF4	PRKX	0	0	0	0	0	0	1	0	0	0	0	0
ELF4	PRPF8	0	0	0	0	0	1	0	0	0	0	0	0
ELF4	KCTD10	0	0	0	0	0	1	0	0	0	0	0	1
ELF4	STAT6	0	0	0	0	0	1	0	1	0	0	0	0
ELF4	SETD5	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	CHD7	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
ELF4	NSD1	0	0	0	0	0	1	0	1	0	0	0	0
ELF4	KMT2D	0	0	0	0	0	0	0	1	0	0	0	0
ELF4	STIM1	0	0	0	0	0	0	0	1	0	0	0	0
ELF4	PRKCD	0	0	0	0	0	1	0	0	0	0	0	0
ELF4	OTUD4	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	CRTC2	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	LMNA	1	0	0	0	1	0	0	0	0	0	0	1
ELF4	IL6R	1	0	1	0	1	0	0	0	0	0	0	1
ELF4	BACH1	1	0	0	0	0	0	0	0	1	0	0	0
ELF4	DNMT1	0	0	0	0	0	0	0	0	0	0	0	1
ELF4	TRIM25	0	0	0	0	0	1	0	0	0	0	0	0
ELF4	SP110	1	0	0	0	0	0	0	0	0	0	0	0
ELF4	UBR4	0	0	0	0	0	0	0	0	1	0	0	0
ELF4	TNFRSF10B	0	0	0	0	1	0	0	0	1	0	0	0
ELF4	STMN1	0	0	0	0	0	0	0	0	0	0	0	1
ELF4	USP4	0	0	0	0	0	0	0	1	0	0	0	0
ELF4	WIPF1	0	0	1	0	0	0	0	0	0	0	0	0
ELF4	GGA2	0	0	0	0	0	1	0	0	0	0	0	0
ELF4	IL10RA	1	0	0	0	0	0	0	0	0	0	0	0
ELF4	NFKB1	0	0	0	0	0	0	0	1	0	0	0	0
ELF4	DOCK8	1	0	0	0	0	0	0	0	0	0	0	0
ELF4	TGFBR1	1	0	0	0	0	0	0	0	0	0	0	0
ELF4	MIER2	0	0	0	0	0	0	0	0	0	0	0	1
ELF4	RNF31	0	0	0	0	0	0	0	1	0	0	0	0
ELF4	PARP4	0	0	0	0	0	1	0	0	0	0	0	0
POLA1	GINS1	0	0	0	0	0	1	0	0	0	0	0	0
POLA1	POLE2	0	0	0	0	0	1	0	0	0	0	0	0
POLA1	GINS4	0	0	0	1	0	1	0	0	0	0	0	0
POLA1	MCM10	0	0	0	0	0	1	0	0	0	0	0	0
POLA1	SMARCAL1	0	0	0	0	0	0	0	0	0	0	0	1
POLA1	CDCA7	0	0	0	0	0	0	0	1	0	0	0	0
POLA1	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
POLA1	EXT2	0	0	1	0	0	0	0	0	0	1	1	0
POLA1	ATRX	0	0	0	0	0	0	0	0	0	1	0	0
POLA1	MBD5	0	0	0	0	0	0	0	0	0	1	0	0
POLA1	ERCC6L2	0	0	0	0	0	0	0	0	0	1	0	0
POLA1	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	0
POLA1	RAD50	0	0	0	0	0	0	0	0	0	0	0	1
POLA1	TARSL2	1	0	0	0	0	0	0	0	0	0	0	0
POLA1	PFAS	0	0	0	0	0	1	0	0	0	0	0	0
POLA1	STAT6	0	0	0	0	0	0	0	0	0	0	0	1
POLA1	ATF7IP	0	0	0	0	0	0	0	0	0	0	0	1
POLA1	MCM7	0	0	0	0	0	1	0	1	0	0	0	0
POLA1	SGPL1	1	0	0	0	0	0	0	0	0	0	0	0
POLA1	APP	0	0	0	0	0	0	0	0	0	1	0	0
POLA1	TP53	0	0	0	1	0	0	0	0	0	0	0	1
POLA1	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
POLA1	TEX2	0	0	0	0	0	0	1	0	0	0	0	0
POLA1	PHF21A	1	0	0	0	0	0	0	0	0	0	0	0
POLA1	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
POLA1	CLASP1	0	0	0	0	0	0	0	0	0	1	0	0
POLA1	MSH3	0	0	0	0	0	0	1	0	1	0	0	1
POLA1	STMN1	0	0	0	0	0	0	0	1	0	0	0	0
POLA1	MCM4	0	0	0	0	0	1	0	1	0	0	0	0
POLA1	USP4	0	0	0	0	0	0	0	0	0	0	0	1
POLA1	ERBIN	0	0	0	0	0	0	0	0	0	1	0	0
POLA1	LIG1	0	0	0	1	0	1	0	1	0	0	0	0
POLA1	NFKB1	0	0	0	0	0	0	0	0	0	0	0	1
POLA1	IKBKB	1	0	0	0	0	0	0	0	0	0	0	0
POLA1	PARP4	0	0	0	0	0	0	0	0	0	0	1	0
DICER1	HNRNPL	0	0	0	0	0	0	0	0	0	0	0	1
DICER1	RNF168	0	0	0	0	0	0	0	0	1	0	0	0
DICER1	SIN3A	0	0	0	0	0	0	0	0	0	0	0	1
DICER1	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
DICER1	ATRX	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	MBD5	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	TTC37	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	USP49	0	0	0	1	0	0	0	0	0	0	0	0
DICER1	EPG5	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	0
DICER1	TARSL2	1	0	0	0	0	0	0	0	0	0	0	0
DICER1	CHD7	1	0	0	0	0	1	0	0	1	0	0	0
DICER1	KMT2D	0	0	0	0	0	0	0	0	0	0	0	1
DICER1	ATP7A	1	0	0	0	0	0	0	0	0	0	0	0
DICER1	KMT2A	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	MYSM1	0	0	0	1	0	0	0	0	0	0	0	0
DICER1	TGFBR2	0	0	0	0	0	0	0	1	0	0	0	0
DICER1	BACH1	0	0	0	0	0	0	0	1	1	1	0	0
DICER1	ATM	1	0	0	0	0	1	0	0	0	0	0	0
DICER1	KDM6A	1	0	0	0	0	0	0	0	0	0	0	0
DICER1	PMS2	0	1	0	0	0	0	0	0	0	0	0	0
DICER1	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
DICER1	PHF21A	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	CALCOCO2	0	0	0	1	0	0	0	0	0	0	0	0
DICER1	UBR4	0	0	0	0	0	0	0	0	1	0	0	0
DICER1	CLASP1	0	0	0	0	0	0	0	0	0	0	0	1
DICER1	TNFRSF10B	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	SMC4	1	0	0	0	0	0	0	0	0	0	0	0
DICER1	CBL	0	0	0	0	0	0	0	1	0	0	0	0
DICER1	MSH2	0	1	0	0	0	0	0	0	0	0	0	0
DICER1	NBN	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	TGFBR1	0	0	0	0	0	1	0	0	0	0	0	0
DICER1	PARP4	1	0	0	0	0	0	0	1	0	0	0	0
DICER1	POLA1	1	0	0	0	0	0	0	0	0	0	0	0
KHNYN	HNRNPL	0	0	0	0	0	0	0	0	0	1	0	0
KHNYN	SIN3A	0	0	0	0	0	0	0	0	1	0	0	0
KHNYN	CASP8	0	0	0	0	0	0	0	1	0	0	0	0
KHNYN	SKIV2L	0	0	0	0	0	0	0	0	0	0	0	1
KHNYN	USP49	0	0	0	0	0	1	0	0	0	0	0	0
KHNYN	PHACTR4	1	0	0	0	0	0	0	0	0	0	1	0
KHNYN	TRIM52	0	0	0	0	0	1	0	0	0	0	0	0
KHNYN	MCMBP	1	0	0	0	0	0	0	0	0	0	0	0
KHNYN	LRCH3	0	0	0	0	0	0	1	0	0	0	0	0
KHNYN	PRPF8	0	0	0	0	0	0	0	0	0	0	0	1
KHNYN	STAT5B	0	0	0	0	0	0	1	0	0	0	0	0
KHNYN	AFF1	1	0	0	0	1	0	0	0	0	0	0	0
KHNYN	STAT6	0	0	0	0	0	0	1	0	0	0	0	0
KHNYN	STAT3	1	0	0	0	0	0	0	0	0	0	0	0
KHNYN	STIM1	0	0	0	0	0	0	1	0	1	0	0	0
KHNYN	SGPL1	1	0	0	0	1	0	1	0	0	0	0	0
KHNYN	MYSM1	0	0	0	0	0	0	0	0	1	1	0	0
KHNYN	SELENON	0	0	0	0	0	0	0	0	0	0	0	1
KHNYN	TRIM25	0	0	0	0	0	0	0	0	0	0	1	0
KHNYN	PHF21A	1	0	0	0	0	0	0	0	0	1	0	0
KHNYN	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
KHNYN	UBR4	0	0	0	0	0	1	0	0	0	0	0	0
KHNYN	NFE2L2	1	0	0	0	0	0	0	0	0	0	0	0
KHNYN	CBL	0	0	0	0	0	1	0	0	0	0	0	0
KHNYN	NFKB1	1	0	0	0	0	0	0	0	0	0	0	0
KHNYN	IKBKB	1	0	0	0	0	0	1	0	0	0	0	0
KHNYN	PARP4	0	0	0	0	1	0	0	0	0	0	0	0
KHNYN	POLA1	1	0	0	0	1	0	0	0	0	0	0	0
KHNYN	DICER1	0	0	0	0	0	1	1	0	0	0	0	0
CD40	CYP26C1	0	1	0	0	0	0	0	0	0	0	0	0
CD40	CYP2C19	0	1	0	0	0	0	0	0	0	0	0	0
CD40	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
CD40	CD19	0	1	0	0	0	0	0	1	0	0	0	0
CD40	KHDC3L	0	1	0	0	0	0	0	0	0	0	0	0
CD40	CD79B	0	0	0	0	0	0	0	1	0	0	0	0
CD40	CR2	0	1	0	0	0	0	0	0	0	0	0	0
CD40	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
CD40	ORAI1	1	0	0	0	1	0	0	0	0	0	0	0
CD40	PNP	1	0	0	0	0	0	0	0	0	0	0	0
CD40	CARD11	0	1	0	0	0	0	0	0	0	0	0	0
CD40	LRCH3	0	0	0	0	0	0	0	0	0	0	0	1
CD40	TCN2	1	0	0	0	0	0	0	0	0	0	0	0
CD40	IRF7	1	1	0	0	1	0	0	0	1	0	0	0
CD40	SP140L	1	0	1	0	1	0	0	0	0	0	0	0
CD40	STAT5B	0	0	0	0	0	0	0	0	0	0	0	1
CD40	TNIP2	1	0	0	0	1	1	1	0	0	0	0	0
CD40	STAT3	1	0	0	0	1	0	0	0	0	0	1	0
CD40	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
CD40	CRTC2	0	0	0	0	0	1	0	0	0	0	0	0
CD40	IL6R	1	0	0	0	1	0	0	0	0	0	0	0
CD40	PIK3R1	0	0	0	1	0	0	0	0	0	0	0	0
CD40	SP110	0	1	0	0	0	0	0	0	0	0	0	0
CD40	ARPC1B	1	0	0	0	1	0	0	0	0	0	0	0
CD40	TNFRSF10B	1	0	0	0	1	0	1	0	0	0	0	0
CD40	CBL	0	0	0	1	0	0	0	0	0	0	0	0
CD40	IL10RA	0	1	0	0	0	0	0	0	0	0	0	0
CD40	NFKB1	0	0	0	0	0	0	1	0	1	0	0	0
CD40	NBN	0	0	0	0	0	1	0	0	0	0	0	0
CD40	RNF31	0	0	0	1	0	0	0	0	0	0	0	0
CD40	IKBKB	0	0	0	1	0	0	0	0	0	0	0	0
CD40	ELF4	0	0	0	0	0	0	0	0	1	0	0	0
NFKBIA	ORAI1	1	0	0	0	0	0	0	0	0	0	0	0
NFKBIA	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	PNP	1	0	0	0	0	0	0	0	0	0	0	0
NFKBIA	IRF7	1	0	0	0	1	0	0	0	0	0	0	0
NFKBIA	TNIP2	1	0	0	1	1	1	0	0	0	0	0	1
NFKBIA	STAT3	1	0	0	0	0	0	0	0	0	0	0	0
NFKBIA	MCM7	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	CRTC2	0	0	0	0	0	1	0	0	0	0	0	0
NFKBIA	LMNA	1	0	0	0	1	0	0	0	0	0	0	0
NFKBIA	IL6R	1	0	0	0	0	0	0	0	0	0	0	0
NFKBIA	PIK3R1	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	TP53	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	RBCK1	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	TNFRSF10B	1	0	0	0	1	0	1	0	0	0	0	0
NFKBIA	NFKB1	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	RNF31	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	IKBKB	0	0	0	1	0	0	0	0	0	0	0	0
NFKBIA	CD40	1	0	0	0	0	1	0	0	0	0	0	0
CROCC	FLT3LG	0	0	0	0	0	0	0	1	0	0	0	0
CROCC	HNRNPL	0	0	0	1	0	0	0	0	0	0	0	0
CROCC	ZAP70	0	0	0	0	0	0	0	1	0	0	0	0
CROCC	TBX1	0	0	0	0	0	0	0	0	1	0	0	0
CROCC	CARD11	0	0	0	0	0	0	0	1	0	0	0	0
