V1	V2	coex_THY.tsv	ppi.tsv	coex_KDN.tsv	coex_LNG.tsv	coex_ATT.tsv	coex_ITI.tsv	HP.tsv	MP.tsv	coex_PIT.tsv	coex_BRO.tsv	coex_ATC.tsv	reactome_copathway.tsv	coex_EMC.tsv	coex_WBL.tsv	coex_CLT.tsv	coex_BRB.tsv	coex_PNC.tsv	coex_HRV.tsv	coex_ATA.tsv	coex_core.tsv	coex_BRC.tsv
GFI1	SERPINB9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	THEMIS	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	KLHL6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	RASGRP1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	CD8B	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	TMEM154	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	RHOH	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	INPP5D	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	TAP1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	NLRC3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	CCDC88B	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GFI1	TMC8	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	CD3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GFI1	SNX20	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	NOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	PRKCB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	EML4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	ICOS	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	DENND2D	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GFI1	CTLA4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	PYHIN1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	ARHGAP25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFI1	FCMR	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	CYP26C1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	KHDC3L	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	C16orf87	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	CYP2C19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	TNFRSF4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	IL21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	RAC1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
IFNGR2	FCGR3A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	BLNK	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	LYN	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IFNGR2	HLA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IFNGR2	IRF7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	RFX5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	HLA-A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
IFNGR2	TNFRSF13B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	PSMB10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
IFNGR2	IGHM	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	HLA-DRA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	PSMB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IFNGR2	CARD11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	CD3E	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	IRAK4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	B2M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IFNGR2	CXCL16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
IFNGR2	SP140L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IFNGR2	FMNL1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	RHOG	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	LCK	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	PTPN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IFNGR2	CIITA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	BCL10	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IFNGR2	CD19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	SERPINB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IFNGR2	PRKCD	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IFNGR2	TAP1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IFNGR2	CD3D	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	NCF2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IFNGR2	MSN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IFNGR2	ICOS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	GPR132	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
SAMSN1	PARP8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	ICOSLG	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	GZMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	TBX21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	PSD4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	SPOCK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	AGAP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	FCGR3A	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SAMSN1	BLNK	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CCL4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	LYN	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SAMSN1	HLA-E	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	PRF1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	RASSF5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	DENND1C	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	HLA-DOA	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SAMSN1	HLA-DRA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SAMSN1	CD247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CARD11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CD3E	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	IRAK4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	PLCG2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CERKL	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	EVL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	ARL4C	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	SEMA4D	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	ARHGAP30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SAMSN1	IKZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SAMSN1	MALT1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	B2M	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CXCL16	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0
SAMSN1	GPRIN3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
SAMSN1	SP140L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	FMNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SAMSN1	SH2D1A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	SEPTIN1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	IL7R	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	FES	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	GPR171	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	PTPN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CIITA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CD28	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	CD19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	PIK3CD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	DCLRE1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	PARP15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	SERPINB9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	KLHL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SAMSN1	RASGRP1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	TMEM154	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	REL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	RHOH	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
SAMSN1	INPP5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SAMSN1	NLRC3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	TMC8	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	SNX20	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	NOD2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	NCF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SAMSN1	PRKCB	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SAMSN1	ICOS	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	DENND2D	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	CTLA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	PYHIN1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	ARHGAP25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMSN1	FCMR	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMSN1	GFI1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	GPR132	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCR5	GZMM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	TBX21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	PSD4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CCR5	TBC1D10C	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CCR5	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	SPOCK2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCR5	AGAP2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	FCGR3A	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0
CCR5	PIK3R6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	CCL5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	LYN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CCR5	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	PRF1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
CCR5	JAK1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	DENND1C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CCR5	TRBV28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	IGHM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	SLFN12L	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	HLA-DOA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCR5	HLA-DRA	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
CCR5	CD247	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCR5	CARD11	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CCR5	CD3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	CERKL	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CCR5	ARHGAP30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	IKZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	CXCL16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCR5	FMNL1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCR5	LCK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	IL7R	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCR5	GPR171	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	CIITA	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCR5	CD28	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCR5	PIK3CD	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	PARP15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	THEMIS	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CCR5	KLHL6	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CCR5	RASGRP1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	CD8B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	TMEM154	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	RHOH	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCR5	TAP1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	NLRC3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCR5	CCDC88B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	TMC8	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CCR5	CD3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	SNX20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCR5	NOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	NCF2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CCR5	PRKCB	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	DENND2D	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CCR5	PYHIN1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	ARHGAP25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CCR5	FCMR	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	GFI1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	SAMSN1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SHC1	AK2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SHC1	RASA3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SHC1	RAC1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SHC1	PRKDC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	FCGR3A	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	BLNK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	LYN	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SHC1	LAT	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SHC1	HLA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
SHC1	IRF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SHC1	HLA-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SHC1	PSMB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SHC1	CD247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	CD3E	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	PLCG2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	FHL3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	RHOG	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SHC1	LCK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	FES	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SHC1	PTPN2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	BCL10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	RELA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SHC1	SERPINB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SHC1	RASGRP1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SHC1	INPP5D	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHC1	TAP1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SHC1	LMNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SHC1	MSN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SHC1	IFNGR2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	GPR132	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
IKZF3	PARP8	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IKZF3	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	GZMM	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	TBX21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	PSD4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
IKZF3	TBC1D10C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	SPOCK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	RASA3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	AGAP2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	PIK3R6	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IKZF3	CCL4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IKZF3	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	SPIB	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	LYN	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	LAT	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	PRF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	RASSF5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	APOBEC3G	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	TNFRSF13B	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
IKZF3	DENND1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	TRBV28	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	IGHM	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
IKZF3	SLFN12L	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	HLA-DOA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	HLA-DRA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	CD247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	CARD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	CD3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	IRAK4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	PLCG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
IKZF3	FHL3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF3	CERKL	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
IKZF3	EVL	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IKZF3	SEMA4D	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
IKZF3	ARHGAP30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	IKZF1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IKZF3	MALT1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
